127.0.0.1 - - [03/Nov/2017:09:46:56 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [03/Nov/2017:09:46:57 +0530] "GET /HodsDemo/ HTTP/1.1" 200 290
0:0:0:0:0:0:0:1 - - [03/Nov/2017:09:46:57 +0530] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [03/Nov/2017:09:46:57 +0530] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [03/Nov/2017:09:47:01 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2331
0:0:0:0:0:0:0:1 - - [03/Nov/2017:09:47:01 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:09:47:01 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:09:47:02 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
0:0:0:0:0:0:0:1 - - [03/Nov/2017:09:47:02 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:32:58 +0530] "POST /HodsDemo/DataFeeding?parent=Node_2 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:00 +0530] "POST /HodsDemo/DataFeeding?parent=Node_1 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:01 +0530] "POST /HodsDemo/DataFeeding?parent=Node_0 HTTP/1.1" 200 810
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:03 +0530] "POST /HodsDemo/DataFeeding?parent=Node_0_0 HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:04 +0530] "POST /HodsDemo/DataFeeding?parent=Node_0_1 HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:05 +0530] "POST /HodsDemo/DataFeeding?parent=Node_0_2 HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:06 +0530] "POST /HodsDemo/DataFeeding?parent=Node_0_3 HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:06 +0530] "POST /HodsDemo/DataFeeding?parent=Node_0_4 HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:07 +0530] "POST /HodsDemo/DataFeeding?parent=Node_0_5 HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:07 +0530] "POST /HodsDemo/DataFeeding?parent=Node_0_7 HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:08 +0530] "POST /HodsDemo/DataFeeding?parent=Node_0_6 HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:09 +0530] "POST /HodsDemo/DataFeeding?parent=Node_0_8 HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:10 +0530] "POST /HodsDemo/DataFeeding?parent=Node_0_9 HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:13 +0530] "POST /HodsDemo/DataFeeding?parent=Node_3 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:14 +0530] "POST /HodsDemo/DataFeeding?parent=Node_4 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:15 +0530] "POST /HodsDemo/DataFeeding?parent=Node_5 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:17 +0530] "POST /HodsDemo/DataFeeding?parent=Node_6 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:19 +0530] "POST /HodsDemo/DataFeeding?parent=Node_7 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:21 +0530] "POST /HodsDemo/DataFeeding?parent=Node_8 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [03/Nov/2017:10:33:21 +0530] "POST /HodsDemo/DataFeeding?parent=Node_9 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [03/Nov/2017:11:14:41 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2331
0:0:0:0:0:0:0:1 - - [03/Nov/2017:11:14:41 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 200 37664
0:0:0:0:0:0:0:1 - - [03/Nov/2017:11:14:41 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:11:14:41 +0530] "GET /HodsDemo/JS/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:11:14:41 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:11:14:41 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:04:40 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2331
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:04:40 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 200 4260
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:04:40 +0530] "GET /HodsDemo/JS/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:04:40 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 200 37731
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:04:41 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:04:41 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:06:43 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2331
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:06:43 +0530] "GET /HodsDemo/JS/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:06:43 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:06:43 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 200 4271
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:06:43 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:06:43 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
