what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1505135144807
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1505135147934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1505135160321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1505136609060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1505136609903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1505136611030
started,bundle,org.eclipse.wst.jsdt.debug.core,2.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.core",1505136611130
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1505136611846
started,bundle,com.adobe.flexide.as.core,4.6.0.328916,"com.adobe.flexide.as.core",1505136612681
started,bundle,com.adobe.flexide.mxml.core,4.6.0.328916,"com.adobe.flexide.mxml.core",1505136612732
started,bundle,com.adobe.flexbuilder.mxml.editor,4.6.0.328916,"com.adobe.flexbuilder.mxml.editor",1505136612936
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.0.0.v201104110000,"org.eclipse.jpt.dbws.eclipselink.ui",1505136613215
